label,seq_words,input_x
1,"['it', 'is', 'the', 'way', 'of', 'the', 'tao', 'to', 'act', 'without', 'thinking', 'of', 'acting', 'to', 'conduct', 'affairs', 'without', 'feeling', 'the', 'trouble', 'of', 'them', 'to', 'taste', 'without', 'discerning', 'any', 'flavour', 'to', 'consider', 'what', 'is', 'small', 'as', 'great', 'and', 'a', 'few', 'as', 'many', 'and', 'to', 'recompense', 'injury', 'with', 'kindness', 'the', 'master', 'of', 'it', 'anticipates', 'things', 'that', 'are', 'difficult', 'while', 'they', 'are', 'easy', 'and', 'does', 'things', 'that', 'would', 'become', 'great', 'while', 'they', 'are', 'small', 'all', 'difficult', 'things', 'in', 'the', 'world', 'are', 'sure', 'to', 'arise', 'from', 'a', 'previous', 'state', 'in', 'which', 'they', 'were', 'easy', 'and', 'all', 'great', 'things', 'from', 'one', 'in', 'which', 'they', 'were', 'small', 'therefore', 'the', 'sage', 'while', 'he', 'never', 'does', 'what', 'is', 'great', 'is', 'able', 'on', 'that', 'account', 'to', 'accomplish', 'the', 'greatest', 'things', 'he', 'who', 'lightly', 'promises', 'is', 'sure', 'to', 'keep', 'but', 'little', 'faith', 'he', 'who', 'is', 'continually', 'thinking', 'things', 'easy', 'is', 'sure', 'to', 'find', 'them', 'difficult', 'therefore', 'the', 'sage', 'sees', 'difficulty', 'even', 'in', 'what', 'seems', 'easy', 'and', 'so', 'never', 'has', 'any', 'difficulties']","[7, 3, 2, 29, 6, 2, 35, 4, 180, 48, 1, 6, 1, 4, 412, 291, 48, 414, 2, 267, 6, 22, 4, 878, 48, 1, 164, 1, 4, 538, 32, 3, 93, 20, 39, 5, 10, 274, 20, 275, 5, 4, 1, 579, 31, 1, 2, 370, 6, 7, 1, 41, 11, 16, 191, 117, 33, 16, 114, 5, 36, 41, 11, 68, 99, 39, 117, 33, 16, 93, 23, 191, 41, 8, 2, 75, 16, 176, 4, 595, 27, 10, 724, 59, 8, 40, 33, 87, 114, 5, 23, 39, 41, 27, 14, 8, 40, 33, 87, 93]"
0,"['it', 'is', 'easy', 'to', 'maintain', 'a', 'situation', 'while', 'it', 'is', 'still', 'secure', 'it', 'is', 'easy', 'to', 'deal', 'with', 'a', 'situation', 'before', 'symptoms', 'develop', 'it', 'is', 'easy', 'to', 'break', 'a', 'thing', 'when', 'it', 'is', 'yet', 'brittle', 'it', 'is', 'easy', 'to', 'dissolve', 'a', 'thing', 'when', 'it', 'is', 'yet', 'minute', 'deal', 'with', 'a', 'thing', 'while', 'it', 'is', 'still', 'nothing', 'keep', 'a', 'thing', 'in', 'order', 'before', 'disorder', 'sets', 'in', 'a', 'tree', 'that', 'can', 'fill', 'the', 'span', 'of', 'a', 'man', 's', 'arms', 'grows', 'from', 'a', 'downy', 'tip', 'a', 'terrace', 'nine', 'storeys', 'high', 'rises', 'from', 'hodfuls', 'of', 'earth', 'a', 'journey', 'of', 'a', 'thousand', 'miles', 'starts', 'from', 'beneath', 'one', 's', 'feet', 'whoever', 'does', 'anything', 'to', 'it', 'will', 'ruin', 'it', 'whoever', 'lays', 'hold', 'of', 'it', 'will', 'lose', 'it', 'therefore', 'the', 'sage', 'because', 'he', 'does', 'nothing', 'never', 'ruins', 'anything', 'and', 'because', 'he', 'does', 'not', 'lay', 'hold', 'of', 'anything', 'loses', 'nothing', 'in', 'their', 'enterprises', 'the', 'people', 'always', 'ruin', 'them', 'when', 'on', 'the', 'verge', 'of', 'success', 'be', 'as', 'careful', 'at', 'the', 'end', 'as', 'at', 'the', 'beginning', 'and', 'there', 'will', 'be', 'no', 'ruined', 'enterprises', 'therefore', 'the', 'sage', 'desires', 'not', 'to', 'desire', 'and', 'does', 'not', 'value', 'goods', 'which', 'are', 'hard', 'to', 'come', 'by', 'learns', 'to', 'be', 'without', 'learning', 'and', 'makes', 'good', 'the', 'mistakes', 'of', 'the', 'multitude', 'in', 'order', 'to', 'help', 'the', 'myriad', 'creatures', 'to', 'be', 'natural', 'and', 'to', 'refrain', 'from', 'daring', 'to', 'act']","[7, 3, 114, 4, 727, 10, 765, 117, 7, 3, 122, 661, 7, 3, 114, 4, 409, 31, 10, 765, 128, 1, 1, 7, 3, 114, 4, 1, 10, 118, 24, 7, 3, 42, 1, 7, 3, 114, 4, 1, 10, 118, 24, 7, 3, 42, 892, 409, 31, 10, 118, 117, 7, 3, 122, 78, 85, 10, 118, 8, 178, 128, 296, 1, 8, 10, 1, 11, 46, 337, 2, 1, 6, 10, 76, 65, 134, 1, 27, 10, 1, 1, 10, 951, 1, 1, 253, 1, 27, 1, 6, 74, 10, 1, 6, 10, 695, 1, 1, 27]"
1,"['that', 'which', 'is', 'at', 'rest', 'is', 'easily', 'kept', 'hold', 'of', 'before', 'a', 'thing', 'has', 'given', 'indications', 'of', 'its', 'presence', 'it', 'is', 'easy', 'to', 'take', 'measures', 'against', 'it', 'that', 'which', 'is', 'brittle', 'is', 'easily', 'broken', 'that', 'which', 'is', 'very', 'small', 'is', 'easily', 'dispersed', 'action', 'should', 'be', 'taken', 'before', 'a', 'thing', 'has', 'made', 'its', 'appearance', 'order', 'should', 'be', 'secured', 'before', 'disorder', 'has', 'begun', 'the', 'tree', 'which', 'fills', 'the', 'arms', 'grew', 'from', 'the', 'tiniest', 'sprout', 'the', 'tower', 'of', 'nine', 'storeys', 'rose', 'from', 'a', 'small', 'heap', 'of', 'earth', 'the', 'journey', 'of', 'a', 'thousand', 'li', 'commenced', 'with', 'a', 'single', 'step', 'he', 'who', 'acts', 'with', 'an', 'ulterior', 'purpose', 'does', 'harm', 'he', 'who', 'takes', 'hold', 'of', 'a', 'thing', 'in', 'the', 'same', 'way', 'loses', 'his', 'hold', 'the', 'sage', 'does', 'not', 'act', 'so', 'and', 'therefore', 'does', 'no', 'harm', 'he', 'does', 'not', 'lay', 'hold', 'so', 'and', 'therefore', 'does', 'not', 'lose', 'his', 'bold', 'but', 'people', 'in', 'their', 'conduct', 'of', 'affairs', 'are', 'constantly', 'ruining', 'them', 'when', 'they', 'are', 'on', 'the', 'eve', 'of', 'success', 'if', 'they', 'were', 'careful', 'at', 'the', 'end', 'as', 'they', 'should', 'be', 'at', 'the', 'beginning', 'they', 'would', 'not', 'so', 'ruin', 'them', 'therefore', 'the', 'sage', 'desires', 'what', 'other', 'men', 'do', 'not', 'desire', 'and', 'does', 'not', 'prize', 'things', 'difficult', 'to', 'get', 'he', 'learns', 'what', 'other', 'men', 'do', 'not', 'learn', 'and', 'turns', 'back', 'to', 'what', 'the', 'multitude', 'of', 'men', 'have', 'passed', 'by', 'thus', 'he', 'helps', 'the', 'natural', 'development', 'of', 'all', 'things', 'and', 'does', 'not', 'dare', 'to', 'act', 'with', 'an', 'ulterior', 'purpose', 'of', 'his', 'own']","[11, 40, 3, 72, 243, 3, 434, 483, 102, 6, 128, 10, 118, 43, 346, 1, 6, 21, 521, 7, 3, 114, 4, 169, 701, 214, 7, 11, 40, 3, 1, 3, 434, 1, 11, 40, 3, 250, 93, 3, 434, 1, 115, 92, 12, 1, 128, 10, 118, 43, 235, 21, 1, 178, 92, 12, 1, 128, 296, 43, 1, 2, 1, 40, 599, 2, 134, 826, 27, 2, 1, 1, 2, 960, 6, 1, 1, 1, 27, 10, 93, 1, 6, 74, 2, 1, 6, 10, 695, 1, 1, 31, 10, 1, 1, 13, 15, 280, 31, 71]"
0,"['of', 'old', 'those', 'who', 'excelled', 'in', 'the', 'pursuit', 'of', 'the', 'way', 'did', 'not', 'use', 'it', 'to', 'enlighten', 'the', 'people', 'but', 'to', 'hoodwink', 'them', 'the', 'reason', 'why', 'the', 'people', 'are', 'difficult', 'to', 'govern', 'is', 'that', 'they', 'are', 'too', 'clever', 'hence', 'to', 'rule', 'a', 'state', 'by', 'cleverness', 'will', 'be', 'to', 'the', 'detriment', 'of', 'the', 'state', 'not', 'to', 'rule', 'a', 'state', 'by', 'cleverness', 'will', 'be', 'a', 'boon', 'to', 'the', 'state', 'these', 'two', 'are', 'models', 'always', 'to', 'know', 'the', 'models', 'is', 'known', 'as', 'mysterious', 'virtue', 'mysterious', 'virtue', 'is', 'profound', 'and', 'far', 'reaching', 'but', 'when', 'things', 'turn', 'back', 'it', 'turns', 'back', 'with', 'them', 'only', 'then', 'is', 'complete', 'conformity', 'realized']","[6, 138, 66, 15, 1, 8, 2, 747, 6, 2, 29, 186, 9, 100, 7, 4, 1, 2, 45, 38, 4, 1, 22, 2, 259, 132, 2, 45, 16, 191, 4, 416, 3, 11, 33, 16, 316, 464, 82, 4, 272, 10, 59, 26, 672, 19, 12, 4, 2, 1, 6, 2, 59, 9, 4, 272, 10, 59, 26, 672, 19, 12, 10, 1, 4, 2, 59, 94, 162, 16, 693, 108, 4, 61, 2, 693, 3, 104, 20, 158, 58, 158, 58, 3, 656, 5, 367, 545, 38, 24, 41, 445, 202, 7, 1, 202, 31, 22, 105, 103]"
1,"['the', 'ancients', 'who', 'showed', 'their', 'skill', 'in', 'practising', 'the', 'tao', 'did', 'so', 'not', 'to', 'enlighten', 'the', 'people', 'but', 'rather', 'to', 'make', 'them', 'simple', 'and', 'ignorant', 'the', 'difficulty', 'in', 'governing', 'the', 'people', 'arises', 'from', 'their', 'having', 'much', 'knowledge', 'he', 'who', 'tries', 'to', 'govern', 'a', 'state', 'by', 'his', 'wisdom', 'is', 'a', 'scourge', 'to', 'it', 'while', 'he', 'who', 'does', 'not', 'try', 'to', 'do', 'so', 'is', 'a', 'blessing', 'he', 'who', 'knows', 'these', 'two', 'things', 'finds', 'in', 'them', 'also', 'his', 'model', 'and', 'rule', 'ability', 'to', 'know', 'this', 'model', 'and', 'rule', 'constitutes', 'what', 'we', 'call', 'the', 'mysterious', 'excellence', 'of', 'a', 'governor', 'deep', 'and', 'far', 'reaching', 'is', 'such', 'mysterious', 'excellence', 'showing', 'indeed', 'its', 'possessor', 'as', 'opposite', 'to', 'others', 'but', 'leading', 'them', 'to', 'a', 'great', 'conformity', 'to', 'him']","[2, 539, 15, 1, 28, 212, 8, 1, 2, 35, 186, 50, 9, 4, 1, 2, 45, 38, 624, 4, 125, 22, 357, 5, 665, 2, 593, 8, 462, 2, 45, 1, 27, 28, 136, 195, 156, 13, 15, 802, 4, 416, 10, 59, 26, 18, 525, 3, 10, 1, 4, 7, 117, 13, 15, 36, 9, 655, 4, 47, 50, 3, 10, 1, 13, 15, 96, 94, 162, 41, 302, 8, 22, 135, 18, 361, 5, 272, 332, 4, 61, 34, 361, 5, 272, 1, 32, 62, 283, 2, 158, 239, 6, 10, 1, 230, 5, 367, 545, 3]"
0,"['the', 'reason', 'why', 'the', 'river', 'and', 'the', 'sea', 'are', 'able', 'to', 'be', 'king', 'of', 'the', 'hundred', 'valleys', 'is', 'that', 'they', 'excel', 'in', 'taking', 'the', 'lower', 'position', 'hence', 'they', 'are', 'able', 'to', 'be', 'king', 'of', 'the', 'hundred', 'valleys', 'therefore', 'desiring', 'to', 'rule', 'over', 'the', 'people', 'one', 'must', 'in', 'one', 's', 'words', 'humble', 'oneself', 'before', 'them', 'and', 'desiring', 'to', 'lead', 'the', 'people', 'one', 'must', 'in', 'one', 's', 'person', 'follow', 'behind', 'them', 'therefore', 'the', 'sage', 'takes', 'his', 'place', 'over', 'the', 'people', 'yet', 'is', 'no', 'burden', 'takes', 'his', 'place', 'ahead', 'of', 'the', 'people', 'yet', 'causes', 'no', 'obstruction', 'that', 'is', 'why', 'the', 'empire', 'supports', 'him', 'joyfully', 'and', 'never', 'tires', 'of', 'doing', 'so', 'it', 'is', 'because', 'he', 'does', 'not', 'contend', 'that', 'no', 'one', 'in', 'the', 'empire', 'is', 'in', 'a', 'position', 'to', 'contend', 'with', 'him']","[2, 259, 132, 2, 507, 5, 2, 532, 16, 139, 4, 12, 273, 6, 2, 1, 563, 3, 11, 33, 1, 8, 153, 2, 173, 146, 82, 33, 16, 139, 4, 12, 273, 6, 2, 1, 563, 49, 1, 4, 272, 184, 2, 45, 14, 127, 8, 14, 65, 145, 1, 842, 128, 22, 5, 1, 4, 165, 2, 45, 14, 127, 8, 14, 65, 140, 287, 290, 22, 49, 2, 60, 150, 18, 84, 184, 2, 45, 42, 3, 17, 1, 150, 18, 84, 1, 6, 2, 45, 42, 1, 17, 1, 11, 3, 132, 2, 67, 1, 55]"
1,"['that', 'whereby', 'the', 'rivers', 'and', 'seas', 'are', 'able', 'to', 'receive', 'the', 'homage', 'and', 'tribute', 'of', 'all', 'the', 'valley', 'streams', 'is', 'their', 'skill', 'in', 'being', 'lower', 'than', 'they', 'it', 'is', 'thus', 'that', 'they', 'are', 'the', 'kings', 'of', 'them', 'all', 'so', 'it', 'is', 'that', 'the', 'sage', 'ruler', 'wishing', 'to', 'be', 'above', 'men', 'puts', 'himself', 'by', 'his', 'words', 'below', 'them', 'and', 'wishing', 'to', 'be', 'before', 'them', 'places', 'his', 'person', 'behind', 'them', 'in', 'this', 'way', 'though', 'he', 'has', 'his', 'place', 'above', 'them', 'men', 'do', 'not', 'feel', 'his', 'weight', 'nor', 'though', 'he', 'has', 'his', 'place', 'before', 'them', 'do', 'they', 'feel', 'it', 'an', 'injury', 'to', 'them', 'therefore', 'all', 'in', 'the', 'world', 'delight', 'to', 'exalt', 'him', 'and', 'do', 'not', 'weary', 'of', 'him', 'because', 'he', 'does', 'not', 'strive', 'no', 'one', 'finds', 'it', 'possible', 'to', 'strive', 'with', 'him']","[11, 1, 2, 1, 5, 1, 16, 139, 4, 720, 2, 1, 5, 1, 6, 23, 2, 218, 561, 3, 28, 212, 8, 63, 173, 141, 33, 7, 3, 69, 11, 33, 16, 2, 378, 6, 22, 23, 50, 7, 3, 11, 2, 60, 320, 730, 4, 12, 435, 56, 334, 89, 26, 18, 145, 1, 22, 5, 730, 4, 12, 128, 22, 1, 18, 140, 290, 22, 8, 34, 29, 187, 13, 43, 18, 84, 435, 22, 56, 47, 9, 1, 18, 1, 205, 187, 13, 43, 18, 84, 128, 22, 47, 33, 1, 7, 71, 579, 4, 22]"
0,"['the', 'whole', 'world', 'says', 'that', 'my', 'way', 'is', 'vast', 'and', 'resembles', 'nothing', 'it', 'is', 'because', 'it', 'is', 'vast', 'that', 'it', 'resembles', 'nothing', 'if', 'it', 'resembled', 'anything', 'it', 'would', 'long', 'before', 'now', 'have', 'become', 'small', 'i', 'have', 'three', 'treasures', 'which', 'i', 'hold', 'and', 'cherish', 'the', 'first', 'is', 'known', 'as', 'compassion', 'the', 'second', 'is', 'known', 'as', 'frugality', 'the', 'third', 'is', 'known', 'as', 'not', 'daring', 'to', 'take', 'the', 'lead', 'in', 'the', 'empire', 'being', 'compassionate', 'one', 'could', 'afford', 'to', 'be', 'courageous', 'being', 'frugal', 'one', 'could', 'afford', 'to', 'extend', 'one', 's', 'territory', 'not', 'daring', 'to', 'take', 'the', 'lead', 'in', 'the', 'empire', 'one', 'could', 'afford', 'to', 'be', 'lord', 'over', 'the', 'vessels', 'now', 'to', 'forsake', 'compassion', 'for', 'courage', 'to', 'forsake', 'frugality', 'for', 'expansion', 'to', 'forsake', 'the', 'rear', 'for', 'the', 'lead', 'is', 'sure', 'to', 'end', 'in', 'death', 'through', 'compassion', 'one', 'will', 'triumph', 'in', 'attack', 'and', 'be', 'impregnable', 'in', 'defence', 'what', 'heaven', 'succours', 'it', 'protects', 'with', 'the', 'gift', 'of', 'compassion']","[2, 232, 75, 550, 11, 171, 29, 3, 1, 5, 1, 78, 7, 3, 80, 7, 3, 1, 11, 7, 1, 78, 53, 7, 1, 193, 7, 68, 109, 128, 224, 37, 99, 93, 25, 37, 126, 1, 40, 25, 102, 5, 1, 2, 182, 3, 104, 20, 582, 2, 714, 3, 104, 20, 1, 2, 1, 3, 104, 20, 9, 766, 4, 169, 2, 165, 8, 2, 67, 63, 1, 14, 172, 515, 4, 12, 1, 63, 1, 14, 172, 515, 4, 1, 14, 65, 1, 9, 766, 4, 169, 2, 165, 8, 2, 67, 14, 172, 515, 4]"
1,"['all', 'the', 'world', 'says', 'that', 'while', 'my', 'tao', 'is', 'great', 'it', 'yet', 'appears', 'to', 'be', 'inferior', 'to', 'other', 'systems', 'of', 'teaching', 'now', 'it', 'is', 'just', 'its', 'greatness', 'that', 'makes', 'it', 'seem', 'to', 'be', 'inferior', 'if', 'it', 'were', 'like', 'any', 'other', 'system', 'for', 'long', 'would', 'its', 'smallness', 'have', 'been', 'known', 'but', 'i', 'have', 'three', 'precious', 'things', 'which', 'i', 'prize', 'and', 'hold', 'fast', 'the', 'first', 'is', 'gentleness', 'the', 'second', 'is', 'economy', 'and', 'the', 'third', 'is', 'shrinking', 'from', 'taking', 'precedence', 'of', 'others', 'with', 'that', 'gentleness', 'i', 'can', 'be', 'bold', 'with', 'that', 'economy', 'i', 'can', 'be', 'liberal', 'shrinking', 'from', 'taking', 'precedence', 'of', 'others', 'i', 'can', 'become', 'a', 'vessel', 'of', 'the', 'highest', 'honour', 'now', 'a', 'days', 'they', 'give', 'up', 'gentleness', 'and', 'are', 'all', 'for', 'being', 'bold', 'economy', 'and', 'are', 'all', 'for', 'being', 'liberal', 'the', 'hindmost', 'place', 'and', 'seek', 'only', 'to', 'be', 'foremost', 'of', 'all', 'which', 'the', 'end', 'is', 'death', 'gentleness', 'is', 'sure', 'to', 'be', 'victorious', 'even', 'in', 'battle', 'and', 'firmly', 'to', 'maintain', 'its', 'ground', 'heaven', 'will', 'save', 'its', 'possessor', 'by', 'his', 'very', 'gentleness', 'protecting', 'him']","[23, 2, 75, 550, 11, 117, 171, 35, 3, 39, 7, 42, 838, 4, 12, 569, 4, 77, 1, 6, 388, 224, 7, 3, 1, 21, 1, 11, 106, 7, 185, 4, 12, 569, 53, 7, 87, 54, 164, 77, 1, 52, 109, 68, 21, 1, 37, 469, 104, 38, 25, 37, 126, 1, 41, 40, 25, 602, 5, 102, 258, 2, 182, 3, 381, 2, 714, 3, 769, 5, 2, 1, 3, 660, 27, 153, 442, 6, 121, 31, 11, 381, 25, 46, 12, 767, 31, 11, 769, 25, 46, 12, 1, 660, 27, 153, 442, 6, 121, 25]"
0,"['one', 'who', 'excels', 'as', 'a', 'warrior', 'does', 'not', 'appear', 'formidable', 'one', 'who', 'excels', 'in', 'fighting', 'is', 'never', 'roused', 'in', 'anger', 'one', 'who', 'excels', 'in', 'defeating', 'his', 'enemy', 'does', 'not', 'join', 'issue', 'one', 'who', 'excels', 'in', 'employing', 'others', 'humbles', 'himself', 'before', 'them', 'this', 'is', 'known', 'as', 'the', 'virtue', 'of', 'non', 'contention', 'this', 'is', 'known', 'as', 'making', 'use', 'of', 'the', 'efforts', 'of', 'others', 'this', 'is', 'known', 'as', 'matching', 'the', 'sublimity', 'of', 'heaven']","[14, 15, 159, 20, 10, 1, 36, 9, 333, 1, 14, 15, 159, 8, 1, 3, 98, 1, 8, 1, 14, 15, 159, 8, 1, 18, 583, 36, 9, 1, 773, 14, 15, 159, 8, 1, 121, 1, 89, 128, 22, 34, 3, 104, 20, 2, 58, 6, 395, 793, 34, 3, 104, 20, 365, 100, 6, 2, 1, 6, 121, 34, 3, 104, 20, 1, 2, 1, 6, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['he', 'who', 'in', 'tao', 's', 'wars', 'has', 'skill', 'assumes', 'no', 'martial', 'port', 'he', 'who', 'fights', 'with', 'most', 'good', 'will', 'to', 'rage', 'makes', 'no', 'resort', 'he', 'who', 'vanquishes', 'yet', 'still', 'keeps', 'from', 'his', 'foes', 'apart', 'he', 'whose', 'hests', 'men', 'most', 'fulfil', 'yet', 'humbly', 'plies', 'his', 'art', 'thus', 'we', 'say', 'he', 'ne', 'er', 'contends', 'and', 'therein', 'is', 'his', 'might', 'thus', 'we', 'say', 'men', 's', 'wills', 'he', 'bends', 'that', 'they', 'with', 'him', 'unite', 'thus', 'we', 'say', 'like', 'heaven', 's', 'his', 'ends', 'no', 'sage', 'of', 'old', 'more', 'bright']","[13, 15, 8, 35, 65, 1, 43, 212, 1, 17, 1, 1, 13, 15, 1, 31, 198, 64, 19, 4, 1, 106, 17, 1, 13, 15, 1, 42, 122, 288, 27, 18, 1, 907, 13, 256, 1, 56, 198, 1, 42, 1, 1, 18, 744, 69, 62, 426, 13, 743, 374, 1, 5, 485, 3, 18, 215, 69, 62, 426, 56, 65, 600, 13, 1, 11, 33, 31, 55, 342, 69, 62, 426, 54, 51, 65, 18, 261, 17, 60, 6, 138, 88, 314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0,"['the', 'strategists', 'have', 'a', 'saying', 'i', 'dare', 'not', 'play', 'the', 'host', 'but', 'play', 'the', 'guest', 'i', 'dare', 'not', 'advance', 'an', 'inch', 'but', 'retreat', 'a', 'foot', 'instead', 'this', 'is', 'known', 'as', 'marching', 'forward', 'when', 'there', 'is', 'no', 'road', 'rolling', 'up', 'one', 's', 'sleeves', 'when', 'there', 'is', 'no', 'arm', 'dragging', 'one', 's', 'adversary', 'by', 'force', 'when', 'there', 'is', 'no', 'adversary', 'and', 'taking', 'up', 'arms', 'when', 'there', 'are', 'no', 'arms', 'there', 'is', 'no', 'disaster', 'greater', 'than', 'taking', 'on', 'an', 'enemy', 'too', 'easily', 'so', 'doing', 'nearly', 'cost', 'me', 'my', 'treasure', 'thus', 'of', 'two', 'sides', 'raising', 'arms', 'against', 'each', 'other', 'it', 'is', 'the', 'one', 'that', 'is', 'sorrow', 'stricken', 'that', 'wins']","[2, 1, 37, 10, 268, 25, 236, 9, 1, 2, 423, 38, 1, 2, 422, 25, 236, 9, 1, 71, 1, 38, 1, 10, 1, 1, 34, 3, 104, 20, 1, 736, 24, 30, 3, 17, 1, 1, 129, 14, 65, 1, 24, 30, 3, 17, 729, 1, 14, 65, 1, 26, 359, 24, 30, 3, 17, 1, 5, 153, 129, 134, 24, 30, 16, 17, 134, 30, 3, 17, 575, 199, 141, 153, 44, 71, 583, 316, 434, 50, 110, 1, 1, 170, 171, 1, 69, 6, 162, 1, 1, 134, 214, 152, 77, 7, 3, 2, 14, 11]"
1,"['a', 'master', 'of', 'the', 'art', 'of', 'war', 'has', 'said', 'i', 'do', 'not', 'dare', 'to', 'be', 'the', 'host', 'to', 'commence', 'the', 'war', 'i', 'prefer', 'to', 'be', 'the', 'guest', 'to', 'act', 'on', 'the', 'defensive', 'i', 'do', 'not', 'dare', 'to', 'advance', 'an', 'inch', 'i', 'prefer', 'to', 'retire', 'a', 'foot', 'this', 'is', 'called', 'marshalling', 'the', 'ranks', 'where', 'there', 'are', 'no', 'ranks', 'baring', 'the', 'arms', 'to', 'fight', 'where', 'there', 'are', 'no', 'arms', 'to', 'bare', 'grasping', 'the', 'weapon', 'where', 'there', 'is', 'no', 'weapon', 'to', 'grasp', 'advancing', 'against', 'the', 'enemy', 'where', 'there', 'is', 'no', 'enemy', 'there', 'is', 'no', 'calamity', 'greater', 'than', 'lightly', 'engaging', 'in', 'war', 'to', 'do', 'that', 'is', 'near', 'losing', 'the', 'gentleness', 'which', 'is', 'so', 'precious', 'thus', 'it', 'is', 'that', 'when', 'opposing', 'weapons', 'are', 'actually', 'crossed', 'he', 'who', 'deplores', 'the', 'situation', 'conquers']","[10, 370, 6, 2, 744, 6, 227, 43, 204, 25, 47, 9, 236, 4, 12, 2, 423, 4, 1, 2, 227, 25, 448, 4, 12, 2, 422, 4, 180, 44, 2, 1, 25, 47, 9, 236, 4, 1, 71, 1, 25, 448, 4, 843, 10, 1, 34, 3, 70, 1, 2, 1, 151, 30, 16, 17, 1, 1, 2, 134, 4, 1, 151, 30, 16, 17, 134, 4, 1, 1, 2, 451, 151, 30, 3, 17, 451, 4, 504, 1, 214, 2, 583, 151, 30, 3, 17, 583, 30, 3, 17, 262, 199, 141, 425, 1, 8, 227, 4, 47]"
0,"['my', 'words', 'are', 'very', 'easy', 'to', 'understand', 'and', 'very', 'easy', 'to', 'put', 'into', 'practice', 'yet', 'no', 'one', 'in', 'the', 'world', 'can', 'understand', 'them', 'or', 'put', 'them', 'into', 'practice', 'words', 'have', 'an', 'ancestor', 'and', 'affairs', 'have', 'a', 'sovereign', 'it', 'is', 'because', 'people', 'are', 'ignorant', 'that', 'they', 'fail', 'to', 'understand', 'me', 'those', 'who', 'understand', 'me', 'are', 'few', 'those', 'who', 'harm', 'me', 'are', 'honoured', 'therefore', 'the', 'sage', 'while', 'clad', 'in', 'homespun', 'conceals', 'on', 'his', 'person', 'a', 'priceless', 'piece', 'of', 'jade']","[171, 145, 16, 250, 114, 4, 584, 5, 250, 114, 4, 486, 116, 739, 42, 17, 14, 8, 2, 75, 46, 584, 22, 81, 486, 22, 116, 739, 145, 37, 71, 604, 5, 291, 37, 10, 1, 7, 3, 80, 45, 16, 665, 11, 33, 356, 4, 584, 170, 66, 15, 584, 170, 16, 274, 66, 15, 207, 170, 16, 610, 49, 2, 60, 117, 1, 8, 1, 1, 44, 18, 140, 10, 1, 1, 6, 304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['my', 'words', 'are', 'very', 'easy', 'to', 'know', 'and', 'very', 'easy', 'to', 'practise', 'but', 'there', 'is', 'no', 'one', 'in', 'the', 'world', 'who', 'is', 'able', 'to', 'know', 'and', 'able', 'to', 'practise', 'them', 'there', 'is', 'an', 'originating', 'and', 'all', 'comprehending', 'principle', 'in', 'my', 'words', 'and', 'an', 'authoritative', 'law', 'for', 'the', 'things', 'which', 'i', 'enforce', 'it', 'is', 'because', 'they', 'do', 'not', 'know', 'these', 'that', 'men', 'do', 'not', 'know', 'me', 'they', 'who', 'know', 'me', 'are', 'few', 'and', 'i', 'am', 'on', 'that', 'account', 'the', 'more', 'to', 'be', 'prized', 'it', 'is', 'thus', 'that', 'the', 'sage', 'wears', 'a', 'poor', 'garb', 'of', 'hair', 'cloth', 'while', 'he', 'carries', 'his', 'signet', 'of', 'jade', 'in', 'his', 'bosom']","[171, 145, 16, 250, 114, 4, 61, 5, 250, 114, 4, 1, 38, 30, 3, 17, 14, 8, 2, 75, 15, 3, 139, 4, 61, 5, 139, 4, 1, 22, 30, 3, 71, 1, 5, 23, 903, 1, 8, 171, 145, 5, 71, 1, 368, 52, 2, 41, 40, 25, 1, 7, 3, 80, 33, 47, 9, 61, 94, 11, 56, 47, 9, 61, 170, 33, 15, 61, 170, 16, 274, 5, 25, 142, 44, 11, 1, 2, 88, 4, 12, 713, 7, 3, 69, 11, 2, 60, 1, 10, 741, 1, 6, 1, 1, 117, 13, 1, 18, 1]"
